,timestamp,dev_sn,cartridge_id,battery_charge,battery_voltage,volumetric_flowrate,sampled_volume,pump_v,plantower_pm25,pump_rh,pump_t,atmo_rho,pcbp,fdpdp,air_mass_factor,aod_870,aod_675,aod_500,aod_440,aodt,aodp,aodf,aodrh,pm_flag,rssi,i2cf
122,2021-09-14T07:43:08Z,AD00096,J0102,91,13.273,0,2879.85,12.26,38.5714,69.4561,23.65,1.15342,990.35,0,2.01889,-66666,-66666,-66666,-66666,20.7,990.51,,24.8105,,-75,
123,2021-09-14T07:23:08Z,AD00096,J0102,91,13.272,0,2879.85,12.26,38.1429,69.6348,23.76,1.15298,990.41,0,2.01889,-66666,-66666,-66666,-66666,20.68,990.56,,24.9395,,-75,
124,2021-09-14T07:03:08Z,AD00096,J0102,91,13.272,0,2879.85,12.2589,35.8571,69.6299,23.74,1.15325,990.57,0,2.01889,-66666,-66666,-66666,-66666,20.69,990.77,,24.3281,,-74,
125,2021-09-14T06:43:08Z,AD00096,J0102,91,13.2741,0,2879.85,12.26,37.4286,69.3262,23.78,1.15343,990.84,0,2.01889,-66666,-66666,-66666,-66666,20.76,990.99,,24.6328,,-75,
126,2021-09-14T06:23:09Z,AD00096,J0102,92,13.2752,0,2879.85,12.2611,37.7143,69.1104,23.88,1.15309,990.9,0,2.01889,-66666,-66666,-66666,-66666,20.92,991.02,,24.8633,,-78,
127,2021-09-14T06:03:08Z,AD00096,J0102,92,13.2752,0,2879.85,12.2633,35.8571,69.1553,24.02,1.1525,990.93,0,2.01889,-66666,-66666,-66666,-66666,21.01,991.17,,24.1338,,-74,
128,2021-09-14T05:43:09Z,AD00096,J0102,92,13.2752,0,2879.85,12.2633,36.4286,69.1006,24.04,1.1526,991.09,0,2.01889,-66666,-66666,-66666,-66666,21.06,991.28,,24.2578,,-75,
129,2021-09-14T05:23:09Z,AD00096,J0102,92,13.2752,0,2879.85,12.2654,39.7857,69.084,24.16,1.1523,991.28,0,2.01889,-66666,-66666,-66666,-66666,21.13,991.33,,24.1709,,-74,
130,2021-09-14T05:03:09Z,AD00096,J0102,93,13.2774,0,2879.85,12.2644,37.3571,69.5059,24.28,1.15171,991.28,0,2.01889,-66666,-66666,-66666,-66666,21.11,991.41,,24.0498,,-75,
131,2021-09-14T04:43:09Z,AD00096,J0102,93,13.2763,0,2879.85,12.2687,42.7857,68.877,24.31,1.1517,991.31,0,2.01889,-66666,-66666,-66666,-66666,21.19,991.44,,23.9736,,-76,
132,2021-09-14T04:23:24Z,AD00096,J0102,93,13.2784,0,2879.85,12.2698,40.6667,69.0117,24.37,1.15173,991.58,0,2.01889,-66666,-66666,-66666,-66666,21.3,991.66,,23.8691,,-75,
133,2021-09-14T04:03:10Z,AD00096,J0102,93,13.2784,0,2879.85,12.2709,39.1429,68.7422,24.56,1.15084,991.51,0,2.01889,-66666,-66666,-66666,-66666,21.5,991.64,,23.2656,,-76,
134,2021-09-14T03:43:10Z,AD00096,J0102,94,13.2795,0,2879.85,12.2731,40.6429,68.5508,24.83,1.14967,991.51,0,2.01889,-66666,-66666,-66666,-66666,21.79,991.84,,23.6738,,-76,
135,2021-09-14T03:23:10Z,AD00096,J0102,94,13.2806,0,2879.85,12.2764,41.6429,68.8018,25.11,1.14835,991.47,0,2.01889,-66666,-66666,-66666,-66666,22.07,991.69,,23.1143,,-76,
136,2021-09-14T03:03:10Z,AD00096,J0102,94,13.2817,0,2879.85,12.2786,39.1429,68.4971,25.32,1.14759,991.58,0,2.01889,-66666,-66666,-66666,-66666,22.29,991.75,,23.7412,,-76,
137,2021-09-14T02:43:11Z,AD00096,J0102,95,13.2828,0,2879.85,12.2819,34.7857,67.9307,25.47,1.14705,991.61,0,2.01889,-66666,-66666,-66666,-66666,22.54,991.76,,23.4307,,-76,
138,2021-09-14T02:23:11Z,AD00096,J0102,95,13.2838,0,2879.85,12.2852,35.5714,67.6816,25.74,1.14556,991.33,0,2.01889,-66666,-66666,-66666,-66666,22.77,991.6,,23.2715,,-76,
139,2021-09-14T02:03:11Z,AD00096,J0102,95,13.2849,0,2879.85,12.2885,33.8571,66.3398,26.07,1.14428,991.31,0,2.01889,-66666,-66666,-66666,-66666,23.18,991.46,,23.5762,,-75,
140,2021-09-14T01:43:26Z,AD00096,J0102,95,13.2871,0,2879.85,12.2972,33.2667,64.9541,26.61,1.14195,991.17,0,2.01889,-66666,-66666,-66666,-66666,23.64,991.39,,22.832,,-75,
141,2021-09-14T01:23:11Z,AD00096,J0102,96,13.2892,0,2879.85,12.3016,34.5714,65.0215,26.91,1.14054,991.1,0,2.01889,-66666,-66666,-66666,-66666,23.98,991.38,,23.0518,,-75,
142,2021-09-14T01:03:11Z,AD00096,J0102,96,13.2903,0,2879.85,12.306,29,62.6934,27.24,1.13938,991.03,0,2.01889,-66666,-66666,-66666,-66666,24.48,991.34,,22.6113,,-75,
143,2021-09-14T00:43:26Z,AD00096,J0102,96,13.2925,0,2879.85,12.3137,28.4667,60.1846,27.91,1.13673,990.92,0,2.01889,-66666,-66666,-66666,-66666,25.25,991.21,,22.6299,,-75,
144,2021-09-14T00:23:27Z,AD00096,J0102,96,13.2968,0,2879.85,12.3258,27.4667,57.0078,28.73,1.13343,990.68,0,2.01889,-66666,-66666,-66666,-66666,26.27,990.86,,22.7725,,-75,
145,2021-09-14T00:03:12Z,AD00096,J0102,97,13.3011,0,2879.85,12.3389,28,53.1748,29.71,1.12974,990.55,0,2.01889,-66666,-66666,-66666,-66666,27.57,990.77,,22.5234,,-75,
146,2021-09-13T23:43:27Z,AD00096,J0102,97,13.3044,0,2879.85,12.3543,25.6,47.6064,30.95,1.12553,990.57,0,2.01889,-66666,-66666,-66666,-66666,29.22,990.78,,23.5977,,-76,
147,2021-09-13T23:23:27Z,AD00096,J0102,97,13.3098,0,2879.85,12.374,22.9333,43.8447,32.46,1.11991,990.54,0,2.01889,-66666,-66666,-66666,-66666,31.1,990.82,,22.2158,,-76,
148,2021-09-13T23:03:13Z,AD00096,J0102,97,13.3141,0,2879.85,12.3948,22.3571,38.9131,33.99,1.11463,990.54,0,2.01889,-66666,-66666,-66666,-66666,33.28,990.85,,22.7041,,-76,
149,2021-09-13T22:43:13Z,AD00096,J0102,98,13.3163,0,2879.85,12.4168,21.8571,34.832,35.62,1.1087,990.34,0,2.01889,-66666,-66666,-66666,-66666,35.47,990.77,,22.5127,,-76,
150,2021-09-13T22:23:28Z,AD00096,J0102,98,12.7253,0,2879.85,12.4508,19.6667,31.3555,37.63,1.1016,990.44,0,2.01889,-77777,-77777,-77777,-77777,37.46,990.77,,22.6406,,-77,
151,2021-09-13T22:03:13Z,AD00096,J0102,98,12.7318,0,2879.85,12.4727,19.8571,26.9883,38.89,1.09785,990.46,0,2.01889,-77777,-77777,-77777,-77777,40.23,990.94,,22.2422,,-77,
152,2021-09-13T21:43:13Z,AD00096,J0102,99,12.7372,0,2879.85,12.5286,18.2857,22.541,42.33,1.08588,990.47,0,2.01889,-77777,-77777,-77777,-77777,45.73,991.01,,23.4404,,-78,
153,2021-09-13T21:23:28Z,AD00096,J0102,99,12.7653,0,2879.85,12.5681,21.2,21.1611,44.68,1.07723,990.34,0,2.01889,-88888,-88888,-88888,-88888,47.73,991.08,,23.7744,,-75,
154,2021-09-13T21:03:39Z,AD00096,J0102,99,13.3368,0,2879.85,12.6108,20.8,16.667,46.13,1.07353,990.29,0,1.81425,0.641678,0.657638,0.752851,-99999,48.62,991.17,,23.499,,-75,
155,2021-09-13T20:43:14Z,AD00096,J0102,100,14.4182,0,2879.85,12.669,19.8571,15.457,47.12,1.07068,990.56,0,1.64832,-99999,0.695841,-99999,-99999,50.01,991.35,,24.5537,,-73,
156,2021-09-13T20:23:29Z,AD00096,J0102,100,14.4171,0,2879.85,12.6668,19.4667,17.2334,47.17,1.06998,990.81,0,1.52206,-99999,0.736339,0.822756,-99999,49.39,991.65,,25.0342,,-74,
157,2021-09-13T20:03:14Z,AD00096,J0102,100,14.4171,0,2879.85,12.6602,20.1333,18.2285,46.45,1.07266,991.19,0,1.42105,0.785528,-99999,-99999,-99999,49.23,992.01,,24.748,,-72,
158,2021-09-13T19:43:14Z,AD00096,J0102,100,14.4171,0,2879.85,12.658,18.3571,18.3193,46.26,1.07366,991.49,0,1.34253,-99999,-99999,-99999,-99999,48.45,992.28,,25.1016,,-73,
159,2021-09-13T19:23:29Z,AD00096,J0102,100,14.416,0,2879.85,12.6525,18.4,18.5615,46.16,1.07435,991.87,0,1.27884,-88888,-88888,-88888,-88888,49.04,992.68,,24.5986,,-73,
160,2021-09-13T19:03:30Z,AD00096,J0102,100,14.4128,0,2879.85,12.6054,17.6667,20.877,45.16,1.07763,992.27,0,1.23004,1.12881,-99999,-99999,-99999,50.04,993.09,,24.79,,-73,
161,2021-09-13T18:43:30Z,AD00096,J0102,100,14.4117,0,2879.85,12.5999,16.5333,20.5146,44.45,1.0809,992.66,0,1.19414,-99999,-99999,-99999,-99999,50.16,993.43,,26.1982,,-73,
162,2021-09-13T18:23:30Z,AD00096,J0102,100,13.8715,0,2879.85,12.5308,15.8,21.25,43.94,1.08288,992.94,0,1.16868,-99999,-99999,-99999,-99999,49.64,993.63,,26.4053,,-71,
163,2021-09-13T18:03:30Z,AD00096,J0102,99,13.6296,0,2879.85,12.5725,14.4667,15.0273,47.97,1.07054,993.14,0,1.15283,-99999,-99999,-99999,-99999,51.85,993.97,,25.7764,,-72,
164,2021-09-13T17:43:15Z,AD00096,J0102,100,14.4139,0,2879.85,12.613,17.1429,21.0586,45.39,1.07799,993.47,0,1.14482,-77777,-77777,-77777,-77777,49.32,994.12,,25.2646,,-73,
165,2021-09-13T17:23:31Z,AD00096,J0102,100,14.415,0,2879.85,12.6361,15.1333,17.8311,47.64,1.07102,993.62,0,1.14482,-99999,-99999,-99999,1.8792,50.67,994.5,,26.7412,,-73,
166,2021-09-13T17:03:31Z,AD00096,J0102,100,14.4139,0,2879.85,12.6185,15.2667,21.3135,45.62,1.07767,994.08,0,1.17072,-77777,-77777,-77777,-77777,52.53,994.94,,25.9854,,-76,
167,2021-09-13T16:43:31Z,AD00096,J0102,100,14.4128,0,2879.85,12.6119,16.2,19.7871,46.08,1.07669,994.21,0,1.17072,-99999,-99999,-99999,-99999,48.73,995.08,,27.8047,,-74,
168,2021-09-13T16:23:31Z,AD00096,J0102,100,14.4117,0,2879.85,12.5955,17.9333,26.498,42.79,1.08732,994.67,0,1.19996,-88888,-88888,-88888,-88888,47.54,995.38,,26.4365,,-76,
169,2021-09-13T16:03:16Z,AD00096,J0102,100,14.4085,0,2879.85,12.5516,15.3571,28.5879,40.76,1.09486,994.86,0,1.235,-99999,-99999,-99999,-99999,45.22,995.48,,26.8252,,-75,
170,2021-09-13T15:43:16Z,AD00096,J0102,100,14.4085,0,2879.85,12.5615,16.3333,26.083,41.03,1.09461,994.87,0,1.28278,-99999,-99999,-99999,-99999,45.68,995.51,,29.8818,,-74,
171,2021-09-13T15:23:32Z,AD00096,J0102,100,14.4096,0,2879.85,12.5659,15.5333,26.5195,40.62,1.09619,994.96,0,1.34364,-99999,-99999,0.964388,1.66854,45.48,995.58,,29.2871,,-74,
172,2021-09-13T15:03:17Z,AD00096,J0102,99,13.6566,0,2879.85,12.5067,17.5,28.2197,39.88,1.09849,994.88,0,1.4251,-88888,-88888,-88888,-88888,43.99,995.59,,28.2959,,-73,
173,2021-09-13T14:43:17Z,AD00096,J0102,100,14.4085,0,2879.85,12.5593,17.6429,30.126,38.88,1.10206,995.02,0,1.52602,-88888,-88888,-88888,-88888,41.2,995.56,,27.582,,-74,
174,2021-09-13T14:23:32Z,AD00096,J0102,100,14.4063,0,2879.85,12.5242,18.9333,31.5117,37.45,1.10753,995.12,0,1.64907,0.946763,0.701872,0.801931,1.39735,38.91,995.61,,29.7217,,-74,
175,2021-09-13T14:03:17Z,AD00096,J0102,100,14.4063,0,2879.85,12.5111,20.1429,35.5947,35.75,1.11333,995.08,0,1.81212,0.870839,0.642595,0.744735,-99999,35.53,995.51,,29.1729,,-75,
176,2021-09-13T13:43:18Z,AD00096,J0102,100,14.4042,0,2879.85,12.4847,20.9333,38.1875,34.15,1.11924,995.04,0,2.0289,0.76928,0.61042,0.722457,1.1647,31.95,995.5,,29.1211,,-74,
177,2021-09-13T13:23:18Z,AD00096,J0102,100,14.4031,0,2879.85,12.4639,21.0714,43.8213,32.33,1.12578,995.21,0,2.31991,0.643459,0.557687,-99999,1.07355,27.99,995.63,,28.5615,,-74,
178,2021-09-13T13:03:18Z,AD00096,J0102,100,14.3998,0,2879.85,12.4201,24.2667,48.5654,29.89,1.13524,995.27,0,2.73748,0.534731,0.493445,0.612702,0.936398,24.72,995.57,,28.335,,-74,
179,2021-09-13T12:43:33Z,AD00096,J0102,100,14.3988,0,2879.85,12.4058,28.4,51.8174,27.8,1.14376,995.4,0,3.35056,-88888,-88888,-88888,-88888,21.79,995.68,,27.1143,,-74,
180,2021-09-13T12:23:33Z,AD00096,J0102,100,13.8111,0,2879.85,12.2556,26.4667,62.9258,23.17,1.16243,995.51,0,1.80287,-66666,-66666,-66666,-66666,19.65,995.7,,25.793,,-71,
181,2021-09-13T12:03:33Z,AD00096,J0102,100,14.3912,0,2879.85,12.3082,28.3333,60.457,23.69,1.16043,995.48,0,1.80287,-66666,-66666,-66666,-66666,19.03,995.68,,25.6064,,-72,
182,2021-09-13T11:43:34Z,AD00096,J0102,100,14.3912,0,2879.85,12.3038,27.3333,61.0127,23.36,1.16185,995.52,0,1.80287,-66666,-66666,-66666,-66666,18.76,995.64,,25.4111,,-72,
183,2021-09-13T11:23:34Z,AD00096,J0102,100,14.3923,0,2879.85,12.3038,27.6667,61.3291,23.3,1.162,995.46,0,1.80287,-66666,-66666,-66666,-66666,18.63,995.55,,25.4043,,-72,
184,2021-09-13T11:03:19Z,AD00096,J0102,100,14.3901,0,2879.85,12.3049,30.2143,61.2354,23.37,1.1615,995.28,0,1.80287,-66666,-66666,-66666,-66666,18.74,995.56,,25.4502,,-73,
185,2021-09-13T10:43:19Z,AD00096,J0102,100,14.3912,0,2879.85,12.3049,30,61.1074,23.38,1.16141,995.23,0,1.80287,-66666,-66666,-66666,-66666,18.73,995.5,,25.2695,,-71,
186,2021-09-13T10:23:19Z,AD00096,J0102,100,14.3912,0,2879.85,12.3049,29,61.9482,23.44,1.16104,995.23,0,1.80287,-66666,-66666,-66666,-66666,18.62,995.42,,25.1934,,-72,
187,2021-09-13T10:03:20Z,AD00096,J0102,100,14.3912,0,2879.85,12.3038,31.5714,62.0029,23.42,1.1609,995.04,0,1.80287,-66666,-66666,-66666,-66666,18.65,995.29,,24.7754,,-72,
188,2021-09-13T09:43:20Z,AD00096,J0102,100,13.8834,0,2879.85,12.2413,27.7857,65.709,22.32,1.16524,995,0,1.80287,-66666,-66666,-66666,-66666,18.86,995.22,,25.0371,,-72,
189,2021-09-13T09:23:20Z,AD00096,J0102,100,14.3912,0,2879.85,12.3082,28.7143,61.3604,23.7,1.1598,995.08,0,1.80287,-66666,-66666,-66666,-66666,18.91,995.19,,24.7598,,-73,
190,2021-09-13T09:03:20Z,AD00096,J0102,100,14.3923,0,2879.85,12.3093,28.2,61.1309,23.79,1.15928,994.95,0,1.80287,-66666,-66666,-66666,-66666,19.1,995.15,,25.4609,,-71,
191,2021-09-13T08:43:21Z,AD00096,J0102,100,14.3923,0,2879.85,12.3115,30.9286,60.7715,23.96,1.15875,995.09,0,1.80287,-66666,-66666,-66666,-66666,19.27,995.37,,24.8906,,-71,
192,2021-09-13T08:23:35Z,AD00096,J0102,100,14.3901,0,2879.85,12.3137,28.3333,60.8359,24.09,1.15839,995.28,0,1.80287,-66666,-66666,-66666,-66666,19.36,995.56,,24.7949,,-72,
193,2021-09-13T08:03:21Z,AD00096,J0102,100,14.3912,0,2879.85,12.3148,30.6429,61.4033,24.19,1.15801,995.39,0,1.80287,-66666,-66666,-66666,-66666,19.39,995.56,,24.7168,,-72,
194,2021-09-13T07:43:36Z,AD00096,J0102,100,14.3923,0,2879.85,12.3148,29.0667,61.3516,24.23,1.1578,995.36,0,1.80287,-66666,-66666,-66666,-66666,19.44,995.5,,24.6299,,-72,
195,2021-09-13T07:23:21Z,AD00096,J0102,100,14.3912,0,2879.85,12.3148,29.9286,61.7061,24.29,1.1575,995.37,0,1.80287,-66666,-66666,-66666,-66666,19.5,995.69,,24.7236,,-72,
196,2021-09-13T07:03:21Z,AD00096,J0102,100,14.0649,0,2879.85,12.2534,27,66.04,23.17,1.16204,995.51,0,1.80287,-66666,-66666,-66666,-66666,19.77,995.71,,24.498,,-72,
197,2021-09-13T06:43:22Z,AD00096,J0102,100,14.3923,0,2879.85,12.3203,25.3571,60.9629,24.69,1.15599,995.49,0,1.80287,-66666,-66666,-66666,-66666,19.99,995.71,,24.8906,,-72,
198,2021-09-13T06:23:37Z,AD00096,J0102,100,14.3912,0,2879.85,12.3225,29.0667,61.5,24.81,1.15561,995.68,0,1.80287,-66666,-66666,-66666,-66666,20.05,996.07,,24.4434,,-73,
199,2021-09-13T06:03:22Z,AD00096,J0102,100,14.3912,0,2879.85,12.3236,26.1429,60.6924,24.91,1.15547,995.84,0,1.80287,-66666,-66666,-66666,-66666,20.21,996.05,,24.2715,,-72,
200,2021-09-13T05:43:37Z,AD00096,J0102,100,14.3923,0,2879.85,12.3247,25.8,60.7842,25.09,1.15474,995.9,0,1.80287,-66666,-66666,-66666,-66666,20.42,996.08,,24.3135,,-72,
201,2021-09-13T05:23:22Z,AD00096,J0102,100,14.3923,0,2879.85,12.3279,28.2857,61.4971,25.21,1.15415,995.93,0,1.80287,-66666,-66666,-66666,-66666,20.47,996.16,,24.165,,-74,
202,2021-09-13T05:03:38Z,AD00096,J0102,100,14.3923,0,2879.85,12.329,25.6667,60.7744,25.36,1.15367,995.99,0,1.80287,-66666,-66666,-66666,-66666,20.58,996.31,,23.4287,,-75,
203,2021-09-13T04:43:23Z,AD00096,J0102,100,14.3934,0,2879.85,12.3323,25.0714,60.9785,25.49,1.15323,996.13,0,1.80287,-66666,-66666,-66666,-66666,20.69,996.37,,24.1875,,-76,
204,2021-09-13T04:23:38Z,AD00096,J0102,100,14.3923,0,2879.85,12.3192,25.6667,63.9092,24.89,1.15545,996.13,0,1.80287,-66666,-66666,-66666,-66666,20.93,996.4,,23.8789,,-75,
205,2021-09-13T04:03:23Z,AD00096,J0102,100,14.3944,0,2879.85,12.3356,26.7143,60.7324,25.91,1.15141,996.12,0,1.80287,-66666,-66666,-66666,-66666,21.17,996.36,,23.832,,-75,
206,2021-09-13T03:43:23Z,AD00096,J0102,100,14.3934,0,2879.85,12.34,26.5714,60.3047,26.1,1.15053,996.02,0,1.80287,-66666,-66666,-66666,-66666,21.39,996.32,,23.7324,,-75,
207,2021-09-13T03:23:24Z,AD00096,J0102,100,14.3934,0,2879.85,12.3433,26.9286,60.0371,26.27,1.1499,996.08,0,1.80287,-66666,-66666,-66666,-66666,21.48,996.43,,23.6172,,-75,
208,2021-09-13T03:03:24Z,AD00096,J0102,100,14.3944,0,2879.85,12.3444,23.9286,59.9004,26.47,1.14902,996.06,0,1.80287,-66666,-66666,-66666,-66666,21.68,996.28,,23.1846,,-75,
209,2021-09-13T02:43:24Z,AD00096,J0102,100,14.3944,0,2879.85,12.3477,22.7143,59.0293,26.75,1.14773,995.89,0,1.80287,-66666,-66666,-66666,-66666,21.9,996.23,,23.8408,,-75,
210,2021-09-13T02:23:39Z,AD00096,J0102,100,14.3934,0,2879.85,12.3499,21.5333,58.6191,27,1.14665,995.84,0,1.80287,-66666,-66666,-66666,-66666,22.19,996.18,,23.332,,-76,
211,2021-09-13T02:03:24Z,AD00096,J0102,100,14.3955,0,2879.85,12.3532,22.8667,58.3486,27.25,1.14562,995.86,0,1.80287,-66666,-66666,-66666,-66666,22.51,996.15,,23.2275,,-75,
212,2021-09-13T01:43:25Z,AD00096,J0102,100,14.3955,0,2879.85,12.3565,22.4286,58.5859,27.19,1.14584,995.85,0,1.80287,-66666,-66666,-66666,-66666,23,995.98,,23.1016,,-75,
213,2021-09-13T01:23:40Z,AD00096,J0102,100,14.3955,0,2879.85,12.3685,20.4,55.1094,28.14,1.14195,995.57,0,1.80287,-66666,-66666,-66666,-66666,23.62,995.84,,23.0732,,-75,
214,2021-09-13T01:03:25Z,AD00096,J0102,100,14.3966,0,2879.85,12.3751,17.4667,53.0635,28.75,1.1393,995.25,0,1.80287,-66666,-66666,-66666,-66666,24.28,995.55,,22.7324,,-75,
215,2021-09-13T00:43:25Z,AD00096,J0102,100,14.3977,0,2879.85,12.3828,18.9286,52.123,29.34,1.13658,994.95,0,1.80287,-66666,-66666,-66666,-66666,25.07,995.34,,22.9756,,-75,
216,2021-09-13T00:23:40Z,AD00096,J0102,100,14.3977,0,2879.85,12.3926,30.5333,49.6729,30.02,1.1339,994.76,0,1.80287,-66666,-66666,-66666,-66666,26.14,995.17,,22.8379,,-75,
217,2021-09-13T00:03:26Z,AD00096,J0102,100,14.3988,0,2879.85,12.4069,16.4667,46.1992,31.05,1.13008,994.67,0,1.80287,-66666,-66666,-66666,-66666,27.58,994.93,,22.8389,,-75,
218,2021-09-12T23:43:26Z,AD00096,J0102,100,14.4009,0,2879.85,12.4244,15.1333,43.2334,32.51,1.12435,994.51,0,1.80287,-66666,-66666,-66666,-66666,29.44,994.85,,23.0664,,-75,
219,2021-09-12T23:23:41Z,AD00096,J0102,100,14.4009,0,2879.85,12.4442,13.6,38.4199,34.08,1.11888,994.51,0,1.80287,-66666,-66666,-66666,-66666,31.36,994.85,,23.2676,,-76,
220,2021-09-12T23:03:26Z,AD00096,J0102,100,14.402,0,2879.85,12.4595,14.0714,38.2256,35.31,1.11366,994.35,0,1.80287,-66666,-66666,-66666,-66666,33.28,994.78,,22.7764,,-76,
221,2021-09-12T22:43:26Z,AD00096,J0102,99,13.8878,0,2879.85,12.4233,14.7143,35.7783,35.95,1.11166,994.37,0,1.80287,-66666,-66666,-66666,-66666,35.5,994.82,,23.1777,,-77,
222,2021-09-12T22:23:41Z,AD00096,J0102,100,14.4063,0,2879.85,12.5286,13.2,28.4561,39.39,1.09958,994.17,0,1.80287,-77777,-77777,-77777,-77777,37.4,994.75,,22.6592,,-76,
223,2021-09-12T22:03:27Z,AD00096,J0102,100,14.4085,0,2879.85,12.5527,11.8,24.9639,41.21,1.09348,994.16,0,1.80287,-77777,-77777,-77777,-77777,39.81,994.77,,22.9141,,-77,
224,2021-09-12T21:43:27Z,AD00096,J0102,100,14.4106,0,2879.85,12.578,11.9333,22.7754,42.9,1.08777,994.26,0,1.80287,-77777,-77777,-77777,-77777,42.26,994.84,,23.4463,,-75,
225,2021-09-12T21:23:42Z,AD00096,J0102,100,14.4117,0,2879.85,12.5922,11.0667,22.0674,43.39,1.08613,994.25,0,1.80287,-77777,-77777,-77777,-77777,44.26,994.94,,23.4609,,-77,
226,2021-09-12T21:03:42Z,AD00096,J0102,100,14.415,0,2879.85,12.624,11.5333,19.0996,43.99,1.08512,994.42,0,1.80287,1.02625,-99999,1.34786,-99999,45.19,995.04,,22.1201,,-71,
227,2021-09-12T20:43:27Z,AD00096,J0102,100,14.416,0,2879.85,12.6459,11.9286,18.1895,45.44,1.08013,994.54,0,1.63605,-88888,-88888,-88888,-88888,46.86,995.29,,23.8691,,-78,
228,2021-09-12T20:23:43Z,AD00096,J0102,100,14.415,0,2879.85,12.6317,10.9333,17.1309,45.37,1.08094,994.65,0,1.5115,1.17525,1.26908,1.63851,2.26336,48.08,995.38,,23.9092,,-73,
229,2021-09-12T20:03:28Z,AD00096,J0102,100,14.416,0,2879.85,12.6405,11.2667,16.2266,45.85,1.07976,994.87,0,1.41256,-99999,1.27346,1.62468,2.28626,49.55,995.54,,24.6045,,-73,
230,2021-09-12T19:43:43Z,AD00096,J0102,100,14.416,0,2879.85,12.6448,10.8,16.8506,46.44,1.07741,994.98,0,1.335,-99999,1.35186,1.73186,2.42407,50.8,995.83,,23.6719,,-71,
231,2021-09-12T19:23:43Z,AD00096,J0102,100,14.415,0,2879.85,12.6547,11.2,16.4502,46.61,1.07732,995.32,0,1.27447,1.23752,1.37161,1.74677,2.47453,51.19,996.05,,25.1396,,-72,
232,2021-09-12T19:03:43Z,AD00096,J0102,100,14.4171,0,2879.85,12.6646,11.6667,16.8408,47.2,1.07519,995.54,0,1.22733,-99999,1.36829,-99999,2.53127,52.25,996.36,,25.5293,,-73,
233,2021-09-12T18:43:28Z,AD00096,J0102,100,14.416,0,2879.85,12.6492,11.6667,16.0654,46.54,1.07837,995.89,0,1.19075,-99999,1.39428,1.7305,-99999,52.27,996.7,,25.9277,,-72,
234,2021-09-12T18:23:29Z,AD00096,J0102,100,14.4128,0,2879.85,12.613,12.1429,17.4072,45.53,1.0818,996.09,0,1.16412,-99999,1.41048,1.76018,-99999,52.37,996.93,,25.6436,,-71,
235,2021-09-12T18:03:29Z,AD00096,J0102,100,14.4117,0,2879.85,12.6065,11.9333,16.9893,45.17,1.08363,996.37,0,1.14791,-99999,1.43363,1.78793,2.62287,51.66,997.15,,25.9697,,-71,
236,2021-09-12T17:43:44Z,AD00096,J0102,100,14.4128,0,2879.85,12.6097,13.6667,20.2324,44.73,1.08415,996.5,0,1.14038,-99999,-99999,1.82142,-99999,49.51,997.22,,25.4463,,-72,
237,2021-09-12T17:23:29Z,AD00096,J0102,99,13.9137,0,2879.85,12.5714,12.4286,20.752,45.95,1.07928,996.5,0,1.14057,1.42888,1.40484,1.75629,-99999,49.03,997.28,,27.5771,,-75,
238,2021-09-12T17:03:29Z,AD00096,J0102,100,14.4117,0,2879.85,12.5944,15.4,20.4834,44.87,1.08371,996.67,0,1.16815,-77777,-77777,-77777,-77777,47.89,997.5,,26.0518,,-75,
239,2021-09-12T16:43:29Z,AD00096,J0102,100,14.4117,0,2879.85,12.5988,12.5714,23.6279,42.88,1.0904,996.85,0,1.16815,-88888,-88888,-88888,-88888,47.93,997.53,,26.3418,,-75,
240,2021-09-12T16:23:45Z,AD00096,J0102,100,14.4085,0,2879.85,12.5527,11.6,26.1729,41.12,1.09657,996.98,0,1.19333,1.49178,1.39789,-99999,2.56763,46.39,997.79,,27.1055,,-74,
241,2021-09-12T16:03:30Z,AD00096,J0102,100,14.4085,0,2879.85,12.5374,10.1333,26.6299,40,1.10121,997.31,0,1.23035,1.48896,1.38482,1.7353,-99999,45.15,998.03,,27.0645,,-74,
242,2021-09-12T15:43:45Z,AD00096,J0102,100,14.4074,0,2879.85,12.5396,11.2667,29.7783,39.67,1.1016,997.35,0,1.27746,1.49379,1.37587,1.76199,2.50364,43.72,998.03,,28.4277,,-73,
243,2021-09-12T15:23:45Z,AD00096,J0102,100,14.4085,0,2879.85,12.5527,13.2667,29.7393,39.43,1.10262,997.39,0,1.33676,1.47826,1.36987,1.72137,2.45986,41.76,998.01,,29.3486,,-75,
244,2021-09-12T15:03:30Z,AD00096,J0102,100,14.4063,0,2879.85,12.5308,13.8571,33.5088,37.66,1.10887,997.56,0,1.41505,1.44982,1.36221,1.75303,-99999,39.11,998.06,,27.4268,,-75,
245,2021-09-12T14:43:45Z,AD00096,J0102,100,14.0476,0,2879.85,12.4475,14,35.0117,35.63,1.11672,997.52,0,1.51451,1.38561,1.34391,1.75127,2.35562,36.89,998.06,,27.6797,,-75,
246,2021-09-12T14:23:46Z,AD00096,J0102,100,14.402,0,2879.85,12.4705,17.0667,38.5645,34.38,1.121,997.51,0,1.64291,1.27919,1.28016,-99999,2.22603,34.16,997.92,,28.0635,,-76,
247,2021-09-12T14:03:31Z,AD00096,J0102,100,14.4009,0,2879.85,12.4486,18.7857,39.5381,32.7,1.12752,997.3,0,1.80673,1.16468,1.26203,1.65958,2.08069,30.63,997.83,,28.2363,,-75,
